Unnamed: 0,Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL,Scraped_By,title,location,price,bedrooms,bathrooms,toilets,property_type,url
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦11,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3276680-fully-furnished-2-bedroom-apartments-with-solar-and-inverter
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦11,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3276240-fully-furnished-2-bedroom-apartment-with-solar-and-inverter
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦8,500,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3275012-executive-newly-built-3-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3274747-brand-new-self-service-4-bedrooms-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",4.0,5.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3274227-luxury-4-bedroom-terrace-with-bq-in-a-fully-serviced-estate
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Salem, Ikate, Lekki, Lagos","₦13,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3272522-fully-furnishedserviced-2-bedroom-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦20,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3270273-4-bedroom-terrace-duplex-in-a-secured-estate-with-bq-and-swimming-pool
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3270582-4-bedroom-town-house-with-bq-in-a-secured-area
,,,,,,,,,data/Lekki_Central_Data.csv,Self contain (single rooms) for rent,"Ikate, Lekki, Lagos","₦1,800,000per annum",0.0,1.0,1.0,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/ikate/3272422-fully-serviced-room-self-contained-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Camberwall Advantage Estate 1, Ikate, Lekki, Lagos","₦210,000,000per annum",2.0,3.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3274710-a-luxury-fully-furnished-2-bedrooms-apartment-in-a-well-secured-estate
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom house for rent,"Ikate, Lekki, Lagos","₦30,000,000per annum",4.0,0.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3274707-fully-well-furnished-4-bedroom-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Ikate, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3273237-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",4.0,0.0,0.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3274653-luxury-4-bedroom-maisonette-in-a-serene-environment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦10,000,000per annum",2.0,3.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3265346-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦3,500,000per annum",1.0,1.0,1.0,1 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3274181-massive-studio-apartment-upstairs-with-bathtub
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦13,000,000per annum",2.0,3.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3274020-luxury-beautiful-2-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3274010-beautiful-2-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3217714-fully-serviced-2-bedroom-penthouse-apartment-24-hours-electricity
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3273122-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3273119-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"By Salem, Ikate, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3272740-newly-built-2-bedroom-apartment-with-pool-and-elevator
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3272737-newly-built-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦10,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3272735-well-built-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦7,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3272511-brand-new-2-bedroom
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦28,000,000per month",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3272246-fully-furnished-move-in-ready-3-bedroom
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Salem, Ikate, Lekki, Lagos","₦14,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3270861-fully-furnished-two-bedroom-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦14,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3270573-newly-built-2-bedroom-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦9,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3269022-fully-serviced-4-bedroom-terrace-with-a-bq
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦20,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3269647-4-bedroom-terrace-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3269583-2-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Off Freedom Way, Ikate, Lekki, Lagos","₦25,000,000per annum",4.0,5.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3268427-luxury-fully-serviced-and-standard-4-bedroom-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,Self contain (single rooms) for rent,"Ikate, Lekki, Lagos","₦1,800,000per annum",0.0,1.0,1.0,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/ikate/3269210-room-self-contain
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom house for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",3.0,3.0,4.0,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3271904-luxury-3-bedroom-maisonette
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom house for rent,"Ikate, Lekki, Lagos","₦20,000,000per annum",5.0,5.0,6.0,5 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3222549-lovely-5-bedroom-semi-detached-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Ikate, Lekki, Lagos","₦7,000,000per annum",2.0,3.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3271258-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom house for rent,"Ilasan, Ikate, Lekki, Lagos","₦4,800,000per annum",1.0,2.0,2.0,1 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3270348-1-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom house for rent,"Ikate Elegushi, Ikate, Lekki, Lagos","₦8,500,000per annum",3.0,3.0,4.0,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3269422-3-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Spar Road, Ikate, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3271798-2-bedroom-apartment-in-a-gated-environment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3269581-2-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3269126-fully-serviced-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦13,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3200748-brand-new-3-bedroom-bq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦11,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3268856-fully-serviced-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦8,500,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3268659-newly-built-3-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3268622-furnished-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Chevron, Lekki, Lagos","₦4,500,000per annum",1.0,1.0,1.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/3305580-mini-flat
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦35,000,000per annum",5.0,5.0,5.0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3305575-5-bedroom-furnished-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"Block 10, Plot 2 & 3 Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦284,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/2638889-private-office-space-for-2-persons
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"Block 10, Plot 2 & 3 Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦596,800per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/2638901-private-office-space-for-4-persons
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"The Waterside, 5 Admiralty Road, Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦338,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/2639018-private-office-space-for-2-persons
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"The Waterside, 5 Admiralty Road, Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦657,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/2639033-private-office-space-for-4-persons
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Dr Kennedy Okonkwo Way, Osapa, Lekki, Lagos","₦1,000,000per month",1.0,1.0,2.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/osapa/3305465-standard-1-bedroom-furnished-apartment-with-good-facilities
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"Block 94 Plot 5, The Providence Street, Lekki Phase 1, Lekki, Lagos","₦606,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/3082088-private-office-space-for-2-persons-in-spaces-providence-street
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"Block 94 Plot 5, The Providence Street, Lekki Phase 1, Lekki, Lagos","₦2,290,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/3082099-private-office-space-for-4-persons-in-spaces-providence-street
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"21 Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦402,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/3187674-private-office-space-for-2-persons-in-hq
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"21 Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦673,900per month",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/3187682-private-office-space-for-4-persons-in-hq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Igbo Efon, Lekki, Lagos","₦4,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/igbo-efon/3305556-a-lovely-2-bedroom-bungalow-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos","₦13,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/3305507-3-bedroom
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Off Freedom Way, Ikate, Lekki, Lagos","₦12,500,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3303007-4-bedroom
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom semi-detached duplex for rent,"Osapa, Lekki, Lagos","₦10,000,000per annum",4.0,4.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/osapa/3305502-4-bedroom-semidetached-duplex-with-bq-in-an-estate
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Off Domino Pizza, Ologolo, Lekki, Lagos","₦8,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ologolo/3302001-2-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦130,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3305463-6-units-of-brand-new-luxury-2-bedroom-apartments
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦16,000,000per annum",1.0,1.0,1.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3296959-beautifully-furnished-and-serviced-1-bedroom-loft-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3294771-serviced-2-bedroom-with-pool
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦16,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3294944-3-bedroom-apartment-with-pool-ensuite-rooms
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Right, Lekki Phase 1, Lekki, Lagos","₦9,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3294987-serviced-2-bedroom-apartment-with-spacious-rooms
